"history_day_close","history_day_date","history_day_high","history_day_low","history_day_open","history_day_volume"
146.91,"2016-02-19",147.73,145.43,147.0,5257315
148.79,"2016-02-22",149.99,148.23,149.2,4287935
144.91,"2016-02-23",148.05,144.05,148.0,4249590
145.56,"2016-02-24",145.64,140.26,143.08,5714714
148.25,"2016-02-25",149.065,145.23,146.0,4299645
150.25,"2016-02-26",151.97,149.0101,149.72,5924462
149.53,"2016-02-29",150.29,148.32,149.75,5506409
154.65,"2016-03-01",149.53,149.53,149.53,6490380
154.2,"2016-03-02",155.41,153.45,154.75,5047517
155.33,"2016-03-03",155.66,153.36,154.0,3615826
156.84,"2016-03-04",158.85,155.29,156.37,5256715
155.35,"2016-03-07",156.37,154.41,156.0,2771943
151.6,"2016-03-08",154.23,151.5,154.0,3830392
149.91,"2016-03-09",152.5,149.18,152.11,3250915
151.02,"2016-03-10",150.1,150.0,150.1,4631750
153.94,"2016-03-11",154.16,152.37,153.28,4058665
153.49,"2016-03-14",154.4475,152.13,153.66,3317819
152.03,"2016-03-15",153.49,153.49,153.49,1866
150.54,"2016-03-16",152.85,149.71,150.92,4310259
152.91,"2016-03-17",153.976,148.75,150.39,4431729
157.6,"2016-03-18",158.18,153.87,153.91,7413219
156.29,"2016-03-21",158.9,155.75,157.24,4410159
154.2,"2016-03-22",155.59,153.36,155.5,3521484
154.08,"2016-03-23",155.55,153.59,154.25,3633272
153.0,"2016-03-24",153.04,150.13,152.4,3693406
153.84,"2016-03-28",154.64,152.38,153.14,2308573
155.03,"2016-03-29",155.35,151.5,152.87,2919470
156.5,"2016-03-30",158.0225,154.892,156.13,3130594
156.98,"2016-03-31",157.48,156.06,156.18,2927346
159.82,"2016-04-01",160.01,155.085,156.46,3373383
157.77,"2016-04-04",160.0,157.39,159.97,2478545
155.35,"2016-04-05",157.77,157.77,157.77,2822667
155.19,"2016-04-06",156.27,153.92,155.26,2927106
150.41,"2016-04-07",154.03,149.37,153.65,4786630
150.28,"2016-04-08",152.87,150.01,152.07,3122203
152.2,"2016-04-11",153.9,150.41,151.18,3464286
154.31,"2016-04-12",155.09,151.3,152.67,2732861
159.85,"2016-04-13",159.99,156.38,156.53,5151130
160.91,"2016-04-14",162.273,159.15,159.53,3067064
158.52,"2016-04-15",161.7799,158.2,161.23,3467926
159.02,"2016-04-18",160.0,157.15,157.61,3031476
162.65,"2016-04-19",163.7,157.0,157.75,5832226
166.98,"2016-04-20",167.45,161.94,162.0,4802171
165.32,"2016-04-21",168.9,165.01,166.55,4165144
166.75,"2016-04-22",167.49,165.66,165.79,2680296
165.09,"2016-04-25",167.39,164.06,166.0,2472984
165.84,"2016-04-26",166.0,164.22,165.38,2251595
166.92,"2016-04-27",168.655,164.93,165.83,3323594
164.29,"2016-04-28",167.32,164.01,165.35,2528028
164.11,"2016-04-29",164.68,162.56,163.8,2890849
166.18,"2016-05-02",167.19,163.99,165.08,1998361
163.14,"2016-05-03",164.11,161.37,163.66,2776969
160.07,"2016-05-04",162.599,159.09,161.2,3203857
159.53,"2016-05-05",160.82,158.5,160.78,2366854
158.85,"2016-05-06",160.17,157.01,158.19,2306976
157.51,"2016-05-09",159.85,156.79,158.2,2097854
161.42,"2016-05-10",161.5,158.39,158.67,2379590
159.42,"2016-05-11",162.53,159.28,161.36,2096918
158.07,"2016-05-12",161.47,157.31,160.32,2448136
155.34,"2016-05-13",159.715,155.26,157.88,2550093
155.38,"2016-05-16",156.9,154.6,155.34,3177707
154.65,"2016-05-17",157.11,153.77,154.74,2701459
159.94,"2016-05-18",160.0,154.65,154.81,3653260
154.7,"2016-05-19",159.9499,154.52,158.68,4711959
154.51,"2016-05-20",156.41,153.922,155.76,3247841
155.45,"2016-05-23",156.09,153.7401,154.44,2767609
157.59,"2016-05-24",158.55,156.44,156.67,3039543
161.25,"2016-05-25",162.29,158.03,158.06,3260320
158.57,"2016-05-26",161.3337,159.17,161.16,2576124
159.53,"2016-05-27",160.4,158.323,158.7,2157794
159.48,"2016-05-31",161.65,158.55,160.4,2916146
159.97,"2016-06-01",160.55,156.0,157.9,2581557
159.28,"2016-06-02",160.33,158.4624,160.14,2257052
155.67,"2016-06-03",156.54,153.86,155.86,4329320
157.06,"2016-06-06",157.9089,155.77,156.25,2540281
155.17,"2016-06-07",157.47,155.17,157.2,2488686
154.64,"2016-06-08",156.58,153.91,155.2,2426771
153.17,"2016-06-09",154.29,152.4611,153.79,2712162
149.89,"2016-06-10",151.6599,149.57,151.35,4335725
148.63,"2016-06-13",151.316,148.59,149.0,3385841
146.19,"2016-06-14",149.05,145.45,148.22,5069610
146.16,"2016-06-15",148.7,145.9,147.16,2981372
146.63,"2016-06-16",146.99,143.53,145.0,3499194
145.64,"2016-06-17",148.23,145.46,146.63,4296532
147.75,"2016-06-20",150.5,147.58,148.5,3338934
148.35,"2016-06-21",148.83,147.12,148.5,2424787
148.14,"2016-06-22",150.12,147.99,148.01,2487606
152.66,"2016-06-23",152.8,150.14,150.56,2940458
141.86,"2016-06-24",146.42,140.92,143.03,9442225
139.51,"2016-06-27",141.23,138.2,140.07,7397164
142.41,"2016-06-28",142.615,139.82,142.21,5041530
145.5,"2016-06-29",145.55,142.9301,143.6,3804113
148.58,"2016-06-30",148.88,145.37,146.67,4528624
148.25,"2016-07-01",150.7,148.07,148.49,3096778
144.45,"2016-07-05",146.94,143.33,146.72,3942959
145.58,"2016-07-06",145.9399,142.6241,142.94,2941759
147.0,"2016-07-07",148.09,145.36,146.0,2578292
150.38,"2016-07-08",150.92,148.31,149.36,3281405
152.19,"2016-07-11",152.98,151.38,151.49,3042069
156.92,"2016-07-12",157.25,153.92,154.0,5119409
157.92,"2016-07-13",158.27,156.15,157.0,4276430
162.54,"2016-07-14",163.24,160.01,160.29,5087724
161.64,"2016-07-15",163.14,160.7,162.86,3078402
163.33,"2016-07-18",164.09,162.01,162.36,4734502
161.41,"2016-07-19",164.08,160.73,162.02,5399685
161.77,"2016-07-20",162.89,159.22,162.55,3547824
160.05,"2016-07-21",161.9,159.77,161.71,2997187
160.41,"2016-07-22",160.73,159.86,160.29,1811695
160.51,"2016-07-25",161.33,159.61,159.64,1956099
161.16,"2016-07-26",161.5,159.42,160.68,2150146
160.99,"2016-07-27",162.17,160.41,161.2,2317561
160.53,"2016-07-28",160.96,158.84,160.18,2047424
158.81,"2016-07-29",160.19,158.65,159.51,2388194
158.18,"2016-08-01",159.92,157.93,158.81,2316300
156.06,"2016-08-02",158.46,155.37,157.65,3182783
158.34,"2016-08-03",158.95,156.18,156.45,2284670
158.05,"2016-08-04",158.9,157.41,158.22,2005699
162.09,"2016-08-05",162.13,159.2,159.75,2676100
162.83,"2016-08-08",163.98,162.01,162.1,2266612
163.44,"2016-08-09",164.579,162.5,162.5,1957434
162.19,"2016-08-10",163.6,162.01,163.45,1656141
163.86,"2016-08-11",164.25,161.93,162.2,1827689
163.25,"2016-08-12",163.37,162.07,162.67,1440839
165.55,"2016-08-15",165.84,163.8,163.87,2222188
165.65,"2016-08-16",166.76,164.72,164.99,2523774
165.67,"2016-08-17",166.32,164.74,165.94,2061908
166.06,"2016-08-18",166.56,164.63,165.34,1750624
166.23,"2016-08-19",166.9,164.5,165.36,1840878
166.26,"2016-08-22",166.91,164.89,166.0,1448111
166.08,"2016-08-23",167.85,165.98,167.0,1965548
165.3,"2016-08-24",166.7,164.85,165.78,2035311
165.9,"2016-08-25",166.04,164.61,165.08,1441362
165.97,"2016-08-26",168.07,165.36,166.76,2402214
166.22,"2016-08-29",167.86,166.15,166.6,2620945
169.37,"2016-08-30",169.51,166.4412,166.69,2934067
169.46,"2016-08-31",170.24,167.47,169.25,3688209
168.51,"2016-09-01",170.07,166.66,170.0,2843274
169.18,"2016-09-02",169.74,167.9,168.52,1747492
169.33,"2016-09-06",169.79,167.465,168.72,2034947
169.67,"2016-09-07",170.21,168.65,168.7,1584347
171.66,"2016-09-08",171.88,168.71,169.35,3031625
168.57,"2016-09-09",172.42,168.51,170.83,3411750
171.06,"2016-09-12",171.67,166.23,167.01,2647877
167.0,"2016-09-13",169.97,166.38,168.54,2788205
166.16,"2016-09-14",167.86,165.59,167.0,1995901
168.08,"2016-09-15",168.76,165.76,165.78,1666130
166.0,"2016-09-16",168.05,165.61,167.85,4534927
166.21,"2016-09-19",168.31,165.68,167.34,2030742
166.47,"2016-09-20",168.28,166.39,167.68,1533159
167.03,"2016-09-21",168.28,165.93,167.42,2333687
168.02,"2016-09-22",169.3325,167.7,168.45,2467664
165.13,"2016-09-23",168.1,165.05,167.75,3421183
161.48,"2016-09-26",163.97,161.0,163.83,2772196
162.89,"2016-09-27",163.449,159.82,160.72,2602686
163.45,"2016-09-28",163.79,161.68,163.34,1678107
158.95,"2016-09-29",163.96,157.77,163.38,3733830
161.27,"2016-09-30",162.41,157.8,159.95,4497189
161.07,"2016-10-03",161.72,160.25,160.5,2444718
162.27,"2016-10-04",164.15,161.23,161.24,2469912
166.4,"2016-10-05",166.57,163.005,163.32,2548215
167.15,"2016-10-06",167.29,164.82,167.18,2858217
169.83,"2016-10-07",169.98,166.24,167.5,3390244
171.04,"2016-10-10",171.75,170.1,170.52,2532001
169.04,"2016-10-11",170.87,167.91,169.84,2679967
169.3,"2016-10-12",169.99,168.301,169.04,2404792
167.42,"2016-10-13",167.63,165.51,167.6,2713705
170.52,"2016-10-14",172.95,169.11,171.6,5282325
169.0,"2016-10-17",171.27,168.45,170.5,3061380
172.63,"2016-10-18",173.47,171.1,172.01,4482486
174.51,"2016-10-19",175.68,173.18,173.37,3676036
174.51,"2016-10-20",175.79,173.8,174.0,2471135
174.67,"2016-10-21",174.9,172.51,172.84,2004401
175.12,"2016-10-24",175.79,174.35,175.5,1943200
175.55,"2016-10-25",175.96,174.641,175.04,2423299
177.07,"2016-10-26",177.9,173.93,174.79,2533800
177.75,"2016-10-27",178.85,176.57,178.19,3021949
177.14,"2016-10-28",178.51,175.46,178.51,2042775
178.24,"2016-10-31",178.5,177.23,177.68,1828180
178.06,"2016-11-01",179.18,176.61,179.0,2900633
176.58,"2016-11-02",177.5,176.07,177.07,2104770
176.21,"2016-11-03",177.97,176.21,176.77,1972746
175.92,"2016-11-04",177.34,174.73,176.33,1846465
181.48,"2016-11-07",181.5,179.0,179.0,3338783
181.92,"2016-11-08",182.68,178.46,180.11,2646158
192.63,"2016-11-09",193.54,183.45,185.0,7823835
200.87,"2016-11-10",204.67,194.0,194.53,11345422
203.94,"2016-11-11",205.0,198.25,198.25,6290179
209.18,"2016-11-14",211.77,204.15,204.15,8248097
211.19,"2016-11-15",211.2,205.17,206.56,4893793
206.26,"2016-11-16",208.08,204.83,207.35,5276156
209.63,"2016-11-17",209.69,205.67,206.26,3572432
210.35,"2016-11-18",212.07,209.72,209.87,4278161
211.08,"2016-11-21",211.69,209.18,211.46,2860229
211.11,"2016-11-22",211.95,209.89,211.36,2945664
212.31,"2016-11-23",213.41,209.37,211.5,3734360
211.38,"2016-11-25",212.754,211.001,211.36,1973959
209.7,"2016-11-28",211.76,209.6,210.0,3297394
211.75,"2016-11-29",212.92,209.92,209.99,2577591
219.29,"2016-11-30",220.77,214.97,215.2,6507871
226.63,"2016-12-01",227.16,220.35,220.93,7606546
223.36,"2016-12-02",226.25,221.22,226.0,5297420
228.55,"2016-12-05",229.2,225.24,225.52,4599300
231.38,"2016-12-06",232.67,227.9,230.18,5259347
235.56,"2016-12-07",236.09,230.4,230.4,6595232
241.45,"2016-12-08",242.42,236.0,236.88,7343669
241.85,"2016-12-09",242.0,238.88,240.61,5456047
237.17,"2016-12-12",242.83,236.37,240.5,5022038
238.55,"2016-12-13",240.18,235.505,239.0,4680464
239.93,"2016-12-14",243.12,235.37,235.67,6172391
243.0,"2016-12-15",245.57,241.62,242.49,4829694
238.9,"2016-12-16",243.19,238.4,242.8,6876447
239.07,"2016-12-19",239.74,236.26,238.34,3743284
243.09,"2016-12-20",243.65,240.23,240.52,4487687
241.44,"2016-12-21",242.4,240.08,242.24,3277750
240.12,"2016-12-22",242.86,239.55,241.23,2637229
240.97,"2016-12-23",241.9,238.91,239.54,2187498
241.56,"2016-12-27",242.5899,240.4,241.95,1998164
240.65,"2016-12-28",244.5,240.44,243.69,3052978
238.18,"2016-12-29",241.07,236.64,240.75,2619021
239.45,"2016-12-30",240.5,237.4,238.51,2355544
241.57,"2017-01-03",244.97,237.97,242.7,4384246
243.13,"2017-01-04",243.32,240.03,241.44,2728709
241.32,"2017-01-05",243.2324,236.78,242.72,3562618
244.9,"2017-01-06",246.2,241.37,242.29,3591079
242.89,"2017-01-09",244.69,241.47,243.25,3022766
242.57,"2017-01-10",243.44,239.05,240.87,3432904
245.76,"2017-01-11",245.84,242.0,242.77,3532563
243.84,"2017-01-12",245.4669,241.57,245.06,4022328
244.3,"2017-01-13",247.77,242.91,245.43,4186076
235.74,"2017-01-17",243.06,235.61,242.94,6277192
234.29,"2017-01-18",237.69,231.52,236.0,7590482
231.41,"2017-01-19",234.75,230.62,234.07,4561821
232.2,"2017-01-20",233.23,230.54,231.62,5211836
232.67,"2017-01-23",233.752,230.75,231.86,3136161
233.68,"2017-01-24",236.06,230.84,231.86,4448152
237.25,"2017-01-25",237.33,234.485,235.53,3716771
239.58,"2017-01-26",240.79,237.47,237.47,4195574
236.95,"2017-01-27",237.97,236.01,236.9,3253114
233.9,"2017-01-30",236.29,231.52,235.58,3803259
229.32,"2017-01-31",234.35,228.16,232.85,5156419
230.67,"2017-02-01",232.86,229.52,230.51,4024490
230.41,"2017-02-02",232.33,227.05,228.51,2775736
240.95,"2017-02-03",241.11,234.2,234.52,7381005
239.98,"2017-02-06",243.65,239.17,239.6,4639232
239.62,"2017-02-07",241.44,239.39,241.15,2660247
237.73,"2017-02-08",238.94,236.31,238.3,2744667
241.55,"2017-02-09",243.2906,237.42,238.8,3550836
242.72,"2017-02-10",244.16,241.23,243.37,3072771
246.27,"2017-02-13",247.48,244.49,244.49,2998225
249.46,"2017-02-14",250.0,245.69,246.01,4141460
250.54,"2017-02-15",251.95,248.51,250.58,4296636
249.44,"2017-02-16",250.78,248.44,250.3,2286305
250.38,"2017-02-17",250.56,247.11,247.51,3262325
251.76,"2017-02-21",252.65,250.71,251.0,2794893
251.73,"2017-02-22",252.35,250.0,250.06,2378769
251.19,"2017-02-23",251.9,249.322,251.31,2594747
247.35,"2017-02-24",248.88,246.1,247.7,3565388
248.68,"2017-02-27",249.76,246.61,247.21,2373359
248.06,"2017-02-28",249.0,245.61,248.0,3627095
252.71,"2017-03-01",255.15,251.26,253.71,5218289
251.06,"2017-03-02",254.2352,250.97,253.52,3020047
252.89,"2017-03-03",254.75,251.5,251.73,3169639
252.01,"2017-03-06",252.73,250.5,252.17,2467023
250.9,"2017-03-07",253.0,250.31,252.49,2497340
250.24,"2017-03-08",254.77,249.61,253.62,3584206
250.18,"2017-03-09",252.74,249.52,251.22,3061457
248.38,"2017-03-10",251.9,246.87,251.84,3365853
248.16,"2017-03-13",249.32,247.2083,249.32,1801062
247.72,"2017-03-14",247.83,245.41,246.81,2144231
246.78,"2017-03-15",250.28,245.56,248.35,3427047
248.22,"2017-03-16",250.2,247.31,247.85,2940620
243.94,"2017-03-17",249.68,243.86,249.68,5438111
242.14,"2017-03-20",244.93,241.52,243.32,2759141
233.0,"2017-03-21",243.31,232.79,243.31,5660889
231.07,"2017-03-22",232.92,229.1587,231.215,6291278
231.9,"2017-03-23",234.63,229.95,230.75,4770674
228.41,"2017-03-24",233.7,226.97,233.0,6387341
225.48,"2017-03-27",227.07,220.85,223.3,9194797
229.33,"2017-03-28",229.75,225.1,225.58,4471227
228.45,"2017-03-29",229.965,227.52,229.39,2635989
231.22,"2017-03-30",232.0,229.38,229.48,3156815
229.72,"2017-03-31",230.8,228.73,230.53,2858414
228.96,"2017-04-03",230.1,225.57,230.0,3735559
229.26,"2017-04-04",230.69,227.28,227.72,3042692
227.66,"2017-04-05",232.89,227.31,232.15,5286925
228.64,"2017-04-06",230.12,225.71,227.09,2927189
227.88,"2017-04-07",228.83,226.23,226.6,2853284
228.89,"2017-04-10",229.79,226.95,228.0,2653919
227.74,"2017-04-11",229.4,225.39,227.78,3374674
225.75,"2017-04-12",228.25,225.23,227.65,2947529
223.32,"2017-04-13",228.17,223.08,225.18,3653655
226.26,"2017-04-17",226.88,223.02,223.9,4190874
215.59,"2017-04-18",219.89,213.18,219.32,12464020
214.09,"2017-04-19",217.18,213.61,215.87,6428792
218.06,"2017-04-20",218.98,215.0,215.5,5168225
216.86,"2017-04-21",219.18,216.38,218.55,3845675
223.22,"2017-04-24",224.81,220.3,221.18,5353490
226.63,"2017-04-25",227.98,225.15,226.2,3996884
226.2,"2017-04-26",229.36,226.09,227.1,3765254
225.81,"2017-04-27",226.7,223.52,226.7,2805768
223.8,"2017-04-28",226.77,223.72,225.31,2936589
224.85,"2017-05-01",226.39,220.93,224.9,3004791
225.12,"2017-05-02",225.84,223.1756,224.86,2602378
226.31,"2017-05-03",226.69,224.32,224.45,3042164
226.59,"2017-05-04",228.89,224.81,228.26,2935435
226.87,"2017-05-05",227.4711,225.3,226.88,2435823
225.03,"2017-05-08",227.34,224.6,226.75,2316814
223.76,"2017-05-09",226.565,222.93,225.47,2145374
224.88,"2017-05-10",225.35,223.06,223.46,2630391
224.76,"2017-05-11",225.09,222.15,224.35,2440345
222.82,"2017-05-12",224.49,222.48,223.49,2166084
225.12,"2017-05-15",226.57,222.85,223.13,2468056
225.6,"2017-05-16",226.82,224.41,225.44,1710650
213.72,"2017-05-17",222.16,213.12,221.73,7525741
215.16,"2017-05-18",217.61,213.86,214.0,4792351
215.39,"2017-05-19",217.8,214.0,214.87,3747072
216.02,"2017-05-22",217.64,215.4,217.37,2506111
219.64,"2017-05-23",220.79,214.66,215.97,3308804
223.83,"2017-05-24",224.4,219.45,220.0,4156079
222.47,"2017-05-25",225.45,222.3,224.41,2640017
222.78,"2017-05-26",224.23,221.18,222.01,1787060
218.42,"2017-05-30",222.44,218.01,221.83,3097752
211.26,"2017-05-31",218.3,209.62,218.24,8311998
215.01,"2017-06-01",215.93,210.79,212.61,4057944
213.31,"2017-06-02",215.21,211.91,212.94,3692017
213.99,"2017-06-05",215.81,212.68,213.08,2696644
214.53,"2017-06-06",216.02,212.48,212.51,2891323
215.78,"2017-06-07",217.23,214.31,215.37,2679400
218.76,"2017-06-08",221.0,214.63,215.56,3765607
222.44,"2017-06-09",223.85,219.75,220.83,4455389
221.91,"2017-06-12",225.23,219.65,223.63,3388246
224.2,"2017-06-13",226.8,222.77,223.35,2767809
226.51,"2017-06-14",226.94,221.76,222.99,3652867
223.23,"2017-06-15",226.35,222.8,224.81,3378908
221.81,"2017-06-16",223.67,221.1301,222.65,3758320
226.13,"2017-06-19",227.04,223.11,223.43,2900873
225.1,"2017-06-20",226.5399,224.19,225.51,2264178
222.49,"2017-06-21",224.93,221.9328,224.54,3015320
219.77,"2017-06-22",221.9,219.29,221.44,3344571
217.19,"2017-06-23",220.69,216.46,220.5,4448712
220.44,"2017-06-26",221.97,217.6963,218.26,2589455
220.28,"2017-06-27",222.41,219.56,221.84,2899441
223.22,"2017-06-28",224.63,220.75,221.87,3482752
224.41,"2017-06-29",228.79,223.03,228.37,5063410
221.9,"2017-06-30",226.05,221.54,225.31,3154274
227.28,"2017-07-03",229.07,223.42,224.46,2846554
228.04,"2017-07-05",228.92,225.21,228.38,2772023
226.69,"2017-07-06",230.06,225.25,227.97,3076622
225.28,"2017-07-07",228.4898,224.42,228.23,2697551
225.84,"2017-07-10",227.34,223.96,224.27,2357526
226.95,"2017-07-11",227.95,224.67,226.04,2742870
227.39,"2017-07-12",229.02,226.07,226.4,2567280
230.4,"2017-07-13",230.64,226.95,227.39,2852577
228.6,"2017-07-14",229.61,225.1,227.22,3703571
229.26,"2017-07-17",229.6397,227.21,228.73,2551771
223.31,"2017-07-18",230.36,222.76,227.5,6400673
222.87,"2017-07-19",224.2,221.67,222.91,4884634
222.3,"2017-07-20",224.7555,221.61,223.0,3497758
220.18,"2017-07-21",222.31,219.09,221.89,3446620
218.18,"2017-07-24",219.7267,218.0,218.94,3168178
221.58,"2017-07-25",222.8725,220.18,220.34,3509470
222.25,"2017-07-26",223.74,221.87,222.45,2792457
221.48,"2017-07-27",222.71,220.43,221.84,2812519
223.61,"2017-07-28",223.67,220.86,221.77,2483233
225.33,"2017-07-31",225.5,223.05,223.95,1999637
227.0,"2017-08-01",228.62,226.73,227.09,2986784
226.27,"2017-08-02",227.73,225.57,226.4,1863287
223.99,"2017-08-03",226.74,223.97,226.0,2106377
229.79,"2017-08-04",229.79,225.06,226.05,3400343
232.92,"2017-08-07",233.13,229.29,229.8,3809764
232.05,"2017-08-08",235.83,231.7,232.4,3322548
231.01,"2017-08-09",231.49,229.06,230.32,2571146
225.5,"2017-08-10",229.454,225.4656,229.02,3325531
224.15,"2017-08-11",226.6799,222.65,225.07,2956601
227.36,"2017-08-14",229.83,226.2966,226.37,2266069
227.59,"2017-08-15",230.61,227.5,229.57,1867043
225.61,"2017-08-16",229.01,225.0,228.26,2393898
221.42,"2017-08-17",225.98,221.11,224.38,3460287
222.15,"2017-08-18",224.091,220.55,220.79,3149324
220.79,"2017-08-21",222.4,219.21,222.4,2203270
223.58,"2017-08-22",223.78,221.33,221.86,2021309
222.74,"2017-08-23",224.81,221.33,221.9,2568023
222.99,"2017-08-24",224.565,222.59,223.77,2263028
222.47,"2017-08-25",224.9489,222.13,223.64,2232476
219.6,"2017-08-28",223.085,218.86,222.91,2641607
219.96,"2017-08-29",220.1302,215.75,217.27,2369131
222.42,"2017-08-30",224.22,220.09,220.25,2411427
223.74,"2017-08-31",224.49,222.58,223.25,2240611
225.88,"2017-09-01",227.56,223.53,224.55,2346855
217.78,"2017-09-05",224.0,217.3,223.85,5651453
218.83,"2017-09-06",221.02,217.61,218.98,3613562
215.84,"2017-09-07",218.81,214.64,218.73,3594587
217.21,"2017-09-08",219.28,215.4,215.51,3120862
221.06,"2017-09-11",221.89,218.99,220.07,2971497
225.95,"2017-09-12",227.69,222.02,222.54,3745841
226.56,"2017-09-13",227.14,224.72,225.25,2383468
226.85,"2017-09-14",228.1,226.05,226.1,1986626
225.22,"2017-09-15",227.21,223.82,227.15,4365813
227.53,"2017-09-18",229.0,225.66,226.3,2466828
228.91,"2017-09-19",230.1356,227.33,228.01,1858009
229.79,"2017-09-20",231.65,228.5,229.5,2682253
231.29,"2017-09-21",232.1,229.4,229.89,1800822
231.03,"2017-09-22",231.49,228.88,230.64,1861843
230.26,"2017-09-25",231.86,228.3552,230.77,2261753
229.94,"2017-09-26",231.44,229.03,230.86,1770007
234.76,"2017-09-27",235.6,232.91,234.07,3072128
235.47,"2017-09-28",236.2,233.5,235.0,2121841
237.19,"2017-09-29",237.6,234.57,235.01,1902308
240.65,"2017-10-02",241.0996,237.1,237.2,2501272
241.62,"2017-10-03",242.71,239.69,241.07,2010771
240.31,"2017-10-04",242.88,240.1203,241.62,1840415
246.06,"2017-10-05",246.32,240.12,241.0,3521265
246.02,"2017-10-06",247.075,244.61,246.3,2396134
242.8,"2017-10-09",246.35,242.02,245.15,3464302
242.6,"2017-10-10",243.73,241.7,242.8,2187050
242.4,"2017-10-11",243.2,241.35,242.0,2175706
239.8,"2017-10-12",243.42,238.75,242.33,2148150
238.53,"2017-10-13",239.45,236.84,239.0,2491012
242.41,"2017-10-16",242.76,238.35,238.6,2969192
236.09,"2017-10-17",244.89,235.19,244.44,7088445
242.03,"2017-10-18",242.65,236.87,236.87,4235853
239.99,"2017-10-19",240.99,238.1,240.35,2710875
244.73,"2017-10-20",245.25,240.67,242.95,3022769
242.13,"2017-10-23",245.33,241.381,244.39,1963295
244.84,"2017-10-24",246.25,243.0,243.6,2285251
241.71,"2017-10-25",246.5,240.8,246.16,2904307
241.72,"2017-10-26",244.0,241.53,242.61,1948825
241.71,"2017-10-27",242.44,239.67,240.85,2111903
240.89,"2017-10-30",242.59,239.53,240.1,1764451
242.48,"2017-10-31",244.18,240.63,240.68,2658731
244.26,"2017-11-01",247.4,242.91,243.89,2969572
246.88,"2017-11-02",247.74,243.38,244.69,2509072
244.4,"2017-11-03",246.28,243.19,245.37,1954583
243.49,"2017-11-06",244.579,241.67,243.5,1744764
239.81,"2017-11-07",244.98,238.84,243.91,2483904
241.25,"2017-11-08",242.32,237.55,239.2,2349780
240.79,"2017-11-09",242.367,237.84,239.51,2123010
240.15,"2017-11-10",243.32,240.0,241.69,1845619
240.27,"2017-11-13",240.9,237.16,237.97,1953911
237.24,"2017-11-14",240.88,235.63,239.65,3000194
237.61,"2017-11-15",238.15,233.55,234.97,2564130
239.37,"2017-11-16",240.69,238.2,238.38,2304336
238.02,"2017-11-17",239.08,237.12,238.86,2826379
238.13,"2017-11-20",238.78,237.11,238.78,2000660
238.02,"2017-11-21",239.59,237.54,239.41,2223847
236.43,"2017-11-22",238.95,236.36,237.94,2177237
235.95,"2017-11-24",238.56,235.55,237.42,1268608
235.11,"2017-11-27",236.88,234.8,235.75,1999613
238.66,"2017-11-28",240.0,234.33,236.09,3212932
241.36,"2017-11-29",244.47,240.4,241.25,4500022
247.64,"2017-11-30",250.79,244.0,244.07,6364574
248.95,"2017-12-01",250.68,244.01,249.78,4765370
250.65,"2017-12-04",254.9,250.01,254.89,3326126
248.33,"2017-12-05",251.35,247.41,250.8,2526845
245.95,"2017-12-06",248.075,245.13,247.23,2331424
248.56,"2017-12-07",249.48,244.4,244.62,2666989
250.35,"2017-12-08",250.68,247.2,250.5,1959075
250.13,"2017-12-11",251.4,248.76,250.0,1494228
257.68,"2017-12-12",258.2,250.685,250.81,3464242
255.56,"2017-12-13",260.5,255.56,257.81,3482341
255.48,"2017-12-14",259.55,255.48,257.13,3353191
257.17,"2017-12-15",258.97,254.76,256.7,5283374
260.02,"2017-12-18",262.0,259.16,260.0,2575573
256.48,"2017-12-19",261.8,256.18,261.6,2195500
255.18,"2017-12-20",259.09,254.55,258.87,2052359
261.01,"2017-12-21",262.09,256.28,256.61,3337818
258.97,"2017-12-22",262.1363,257.72,261.66,2100623
257.72,"2017-12-26",259.2,256.0,258.19,1289310
255.95,"2017-12-27",257.98,255.52,257.98,1567928
256.5,"2017-12-28",257.0,255.1,256.98,1301165
254.76,"2017-12-29",256.6499,252.91,255.87,2519253
255.67,"2018-01-02",257.91,253.92,257.77,2258261
253.29,"2018-01-03",256.14,253.22,255.48,2988206
256.83,"2018-01-04",259.72,254.32,255.23,2583204
255.52,"2018-01-05",257.49,253.691,257.18,2594712
251.81,"2018-01-08",255.18,251.62,254.75,2940546
253.94,"2018-01-09",255.5988,252.62,252.8,2637346
254.33,"2018-01-10",255.15,252.35,255.0,2927210
255.13,"2018-01-11",255.89,252.97,255.75,2422405
257.03,"2018-01-12",257.3,254.09,255.75,2849176
258.46,"2018-01-16",261.77,256.3958,259.25,4445460
253.65,"2018-01-17",262.0,248.8364,260.98,8608134
250.97,"2018-01-18",254.54,250.6,254.49,4984536
256.12,"2018-01-19",256.14,250.26,251.0,4643375
261.52,"2018-01-22",262.8699,255.19,255.45,5264672
260.09,"2018-01-23",260.26,256.85,258.0,4003561
265.68,"2018-01-24",265.78,260.3,260.74,4313964
269.03,"2018-01-25",270.5,265.01,266.35,5054952
268.14,"2018-01-26",269.0,266.05,267.49,3535395
272.48,"2018-01-29",273.79,268.81,269.04,3881092
268.94,"2018-01-30",272.0,267.111,270.39,3970433
267.89,"2018-01-31",270.0,266.33,268.55,3710160
272.23,"2018-02-01",272.59,266.001,266.15,3388237
260.04,"2018-02-02",271.75,259.35,270.0,5913920
249.11,"2018-02-05",263.3,241.5,257.51,6528467
258.7,"2018-02-06",258.75,242.11,244.21,6739908
