,compound,neg,neu,pos,trading_date
67,0.5994,0.0,0.866,0.134,2014-06-09
68,0.7943,0.062,0.842,0.096,2014-06-11
69,-0.9485,0.145,0.798,0.057,2014-06-12
70,-0.4588,0.333,0.667,0.0,2014-06-14
71,-0.991,0.175,0.799,0.026,2014-06-17
72,-0.8979,0.246,0.727,0.026,2014-06-18
73,0.8779,0.019,0.865,0.116,2014-06-19
74,0.0,0.0,1.0,0.0,2014-06-20
75,-0.7096,0.144,0.856,0.0,2014-06-21
76,-0.0,0.035,0.926,0.039,2014-06-23
77,0.9535,0.012,0.834,0.154,2014-06-24
78,0.0,0.0,1.0,0.0,2014-06-26
79,-0.296,0.196,0.804,0.0,2014-06-27
80,-0.886,0.083,0.873,0.044,2014-07-01
81,-0.7783,0.071,0.896,0.032,2014-07-03
82,-0.5267,0.082,0.918,0.0,2014-07-02
83,0.0,0.0,1.0,0.0,2014-07-08
84,0.4939,0.0,0.936,0.064,2014-07-10
85,0.0,0.0,1.0,0.0,2014-07-09
86,-0.8225,0.193,0.729,0.078,2014-07-12
87,-0.9118,0.073,0.892,0.034,2014-07-15
88,0.9578,0.0,0.92,0.08,2014-07-16
89,0.7128,0.025,0.888,0.086,2014-07-17
90,0.7003,0.024,0.894,0.083,2014-07-22
91,0.4404,0.062,0.837,0.102,2014-07-21
92,0.7845,0.023,0.889,0.087,2014-07-23
93,0.3182,0.061,0.824,0.115,2014-07-24
94,-0.3612,0.094,0.906,0.0,2014-07-26
95,0.1531,0.0,0.963,0.037,2014-07-25
96,-0.1027,0.077,0.811,0.111,2014-07-27
97,0.6124,0.027,0.892,0.082,2014-07-29
98,0.5719,0.0,0.709,0.291,2014-07-28
99,0.0258,0.0,0.97,0.03,2014-07-31
100,0.0,0.0,1.0,0.0,2014-07-30
101,0.0,0.0,1.0,0.0,2014-08-03
102,0.0,0.0,1.0,0.0,2014-08-04
103,-0.5267,0.036,0.943,0.021,2014-08-06
104,0.0258,0.0,0.97,0.03,2014-08-05
105,0.0,0.0,1.0,0.0,2014-08-07
106,-0.6124,0.045,0.928,0.027,2014-08-08
107,0.7783,0.0,0.874,0.126,2014-08-11
108,0.5859,0.0,0.928,0.072,2014-08-12
109,0.6597,0.0,0.872,0.128,2014-08-14
110,-0.2732,0.099,0.818,0.083,2014-08-16
111,0.0,0.0,1.0,0.0,2014-08-15
112,0.34,0.0,0.968,0.032,2014-08-18
113,0.9451,0.068,0.798,0.134,2014-08-19
114,0.4767,0.044,0.905,0.051,2014-08-20
115,-0.9517,0.15,0.85,0.0,2014-08-21
116,0.8126,0.0,0.9,0.1,2014-08-22
117,0.296,0.096,0.787,0.117,2014-08-23
118,0.5106,0.066,0.828,0.106,2014-08-26
119,-0.0,0.038,0.908,0.054,2014-08-27
120,0.8625,0.0,0.875,0.125,2014-08-28
121,0.0,0.0,1.0,0.0,2014-08-30
122,0.2023,0.0,0.933,0.067,2014-08-29
123,0.6808,0.0,0.964,0.036,2014-09-04
124,-0.9349,0.16,0.805,0.035,2014-09-03
125,-0.5267,0.058,0.915,0.028,2014-09-05
126,0.3612,0.0,0.898,0.102,2014-09-09
127,0.7258,0.018,0.938,0.044,2014-09-11
128,0.3818,0.0,0.934,0.066,2014-09-10
129,0.9071,0.06,0.816,0.123,2014-09-12
130,0.2023,0.036,0.919,0.045,2014-09-13
131,0.0,0.0,1.0,0.0,2014-09-14
132,0.9774,0.009,0.892,0.099,2014-09-16
133,0.4404,0.0,0.756,0.244,2014-09-17
134,0.7311,0.061,0.836,0.104,2014-09-18
135,0.0,0.0,1.0,0.0,2014-09-20
136,0.2023,0.039,0.905,0.057,2014-09-23
137,0.0,0.0,1.0,0.0,2014-09-22
138,0.0,0.0,1.0,0.0,2014-09-24
139,-0.34,0.039,0.944,0.017,2014-09-26
140,0.0,0.0,1.0,0.0,2014-09-25
141,0.4404,0.0,0.984,0.016,2014-09-27
142,-0.128,0.029,0.945,0.026,2014-10-01
143,0.2732,0.0,0.974,0.026,2014-09-30
144,0.3612,0.0,0.957,0.043,2014-10-02
145,0.1027,0.016,0.959,0.025,2014-10-03
146,-0.6908,0.07,0.886,0.044,2014-10-08
147,0.0,0.0,1.0,0.0,2014-10-07
148,0.969,0.0,0.764,0.236,2014-10-14
149,0.9819,0.013,0.867,0.119,2014-10-17
150,0.936,0.0,0.841,0.159,2014-10-16
151,-0.9584,0.258,0.742,0.0,2014-10-23
152,0.5719,0.0,0.89,0.11,2014-10-22
153,0.5423,0.0,0.97,0.03,2014-10-24
154,-0.8519,0.197,0.803,0.0,2014-10-27
155,-0.5574,0.047,0.919,0.034,2014-10-29
156,0.9061,0.0,0.9,0.1,2014-10-28
157,0.4404,0.0,0.921,0.079,2014-10-30
158,0.296,0.0,0.949,0.051,2014-11-11
159,-0.9744,0.137,0.827,0.036,2014-11-13
160,-0.7783,0.106,0.894,0.0,2014-11-19
161,-0.8703,0.109,0.804,0.087,2014-11-20
162,-0.891,0.131,0.783,0.086,2014-11-21
163,0.4939,0.0,0.894,0.106,2014-11-24
164,0.0516,0.06,0.878,0.062,2014-11-25
165,0.9674,0.007,0.926,0.068,2014-11-26
166,0.8126,0.0,0.913,0.087,2014-11-27
167,0.6369,0.0,0.866,0.134,2014-11-29
168,0.8316,0.0,0.942,0.058,2014-12-03
169,0.1779,0.0,0.972,0.028,2014-12-02
170,0.5267,0.0,0.928,0.072,2014-12-04
171,0.743,0.0,0.907,0.093,2014-12-08
172,0.0,0.0,1.0,0.0,2014-12-10
173,0.0,0.0,1.0,0.0,2014-12-09
174,-0.296,0.053,0.886,0.061,2014-12-12
175,0.1531,0.027,0.936,0.037,2014-12-13
176,0.3612,0.0,0.973,0.027,2014-12-16
177,0.2023,0.0,0.93,0.07,2014-12-15
178,0.4939,0.0,0.961,0.039,2014-12-19
179,0.6908,0.0,0.925,0.075,2014-12-20
180,0.0,0.0,1.0,0.0,2014-12-22
181,-0.4767,0.033,0.957,0.01,2014-12-23
182,0.8935,0.081,0.811,0.108,2014-12-31
183,0.0516,0.0,0.976,0.024,2015-01-07
184,-0.5574,0.135,0.865,0.0,2015-01-06
185,-0.3612,0.062,0.879,0.059,2015-01-08
186,-0.9565,0.113,0.827,0.06,2015-01-12
187,0.4767,0.096,0.743,0.161,2015-01-14
188,0.7184,0.051,0.825,0.124,2015-01-16
189,-0.9252,0.112,0.836,0.052,2015-01-17
190,0.0,0.0,1.0,0.0,2015-01-19
191,0.296,0.0,0.939,0.061,2015-01-21
192,-0.1027,0.113,0.887,0.0,2015-01-20
193,0.7184,0.116,0.679,0.205,2015-01-23
194,0.4767,0.095,0.709,0.196,2015-01-22
195,-0.8689,0.09,0.91,0.0,2015-01-24
196,-0.9287,0.151,0.813,0.036,2015-01-28
197,-0.1027,0.076,0.862,0.062,2015-01-29
198,0.0,0.0,1.0,0.0,2015-01-31
199,-0.0,0.042,0.902,0.056,2015-02-03
200,0.0,0.0,1.0,0.0,2015-02-02
201,0.4404,0.0,0.805,0.195,2015-02-04
202,-0.2263,0.057,0.885,0.058,2015-02-06
203,0.5423,0.0,0.83,0.17,2015-02-05
204,0.6597,0.0,0.881,0.119,2015-02-07
205,-0.8957,0.097,0.903,0.0,2015-02-08
206,0.3818,0.0,0.955,0.045,2015-02-09
207,0.3612,0.0,0.965,0.035,2015-02-11
208,0.25,0.0,0.978,0.022,2015-02-10
209,0.4215,0.0,0.975,0.025,2015-02-12
210,-0.8807,0.072,0.904,0.023,2015-02-13
211,-0.9623,0.198,0.714,0.088,2015-02-14
212,-0.7249,0.117,0.783,0.1,2015-02-18
213,0.0,0.0,1.0,0.0,2015-02-19
214,0.3612,0.0,0.965,0.035,2015-02-20
215,-0.802,0.237,0.707,0.056,2015-02-24
216,-0.9413,0.195,0.735,0.07,2015-02-23
217,0.0516,0.0,0.966,0.034,2015-02-25
218,0.4215,0.0,0.954,0.046,2015-02-26
219,0.3182,0.0,0.879,0.121,2015-02-27
220,0.743,0.035,0.877,0.088,2015-03-05
221,-0.3612,0.132,0.868,0.0,2015-03-04
222,0.6808,0.0,0.901,0.099,2015-03-06
223,0.0,0.0,1.0,0.0,2015-03-10
224,-0.891,0.222,0.667,0.11,2015-03-09
225,-0.9081,0.177,0.777,0.046,2015-03-11
226,-0.7403,0.046,0.954,0.0,2015-03-13
227,0.0,0.0,1.0,0.0,2015-03-16
228,0.8625,0.0,0.836,0.164,2015-03-18
229,0.0258,0.0,0.984,0.016,2015-03-17
230,-0.1779,0.059,0.89,0.051,2015-03-19
231,0.296,0.0,0.974,0.026,2015-03-20
232,0.3182,0.052,0.849,0.099,2015-03-24
233,-0.3818,0.13,0.773,0.097,2015-03-26
234,-0.6369,0.059,0.91,0.031,2015-03-25
235,-0.3682,0.086,0.831,0.083,2015-03-27
236,-0.7003,0.184,0.767,0.049,2015-03-28
237,0.0,0.0,1.0,0.0,2015-03-30
238,0.0258,0.021,0.957,0.022,2015-03-31
239,-0.2732,0.07,0.873,0.057,2015-04-01
240,-0.2732,0.071,0.871,0.058,2015-04-02
241,0.0258,0.0,0.95,0.05,2015-04-03
242,-0.9274,0.143,0.832,0.025,2015-04-07
243,-0.7823,0.175,0.753,0.072,2015-04-09
244,-0.7506,0.137,0.819,0.044,2015-04-11
245,0.891,0.0,0.892,0.108,2015-04-10
246,0.1531,0.0,0.925,0.075,2015-04-13
247,0.0,0.0,1.0,0.0,2015-04-15
248,0.9661,0.016,0.82,0.165,2015-04-17
249,0.9601,0.019,0.866,0.115,2015-04-16
250,0.8402,0.0,0.881,0.119,2015-04-21
251,-0.942,0.138,0.769,0.092,2015-04-23
252,0.3182,0.0,0.957,0.043,2015-04-22
253,0.7506,0.0,0.861,0.139,2015-04-24
254,-0.9915,0.227,0.759,0.015,2015-04-29
255,-0.8669,0.159,0.785,0.055,2015-04-30
256,-0.9643,0.157,0.812,0.031,2015-05-02
257,0.0516,0.0,0.964,0.036,2015-05-01
258,-0.9657,0.155,0.845,0.0,2015-05-03
259,0.296,0.0,0.904,0.096,2015-05-05
260,0.2023,0.0,0.93,0.07,2015-05-04
261,-0.9062,0.118,0.785,0.098,2015-05-07
262,-0.802,0.138,0.835,0.027,2015-05-09
263,0.6486,0.0,0.867,0.133,2015-05-10
264,0.5859,0.039,0.815,0.146,2015-05-11
265,0.0,0.0,1.0,0.0,2015-05-13
266,0.7906,0.054,0.785,0.16,2015-05-12
267,0.1779,0.0,0.95,0.05,2015-05-14
268,0.0,0.0,1.0,0.0,2015-05-18
269,0.8934,0.0,0.9,0.1,2015-05-20
270,0.7506,0.0,0.937,0.063,2015-05-21
271,0.3182,0.0,0.949,0.051,2015-05-22
272,0.4939,0.0,0.94,0.06,2015-05-25
273,0.9858,0.0,0.845,0.155,2015-05-27
274,0.0,0.0,1.0,0.0,2015-05-26
275,0.981,0.046,0.783,0.171,2015-05-29
276,0.4019,0.0,0.966,0.034,2015-05-28
277,0.4588,0.0,0.913,0.087,2015-05-30
278,0.4588,0.0,0.884,0.116,2015-06-01
279,0.0516,0.0,0.987,0.013,2015-06-03
280,-0.3612,0.079,0.921,0.0,2015-06-02
281,0.128,0.11,0.773,0.117,2015-06-04
282,0.3384,0.026,0.919,0.055,2015-06-09
283,0.2732,0.023,0.913,0.064,2015-06-10
284,-0.25,0.11,0.805,0.085,2015-06-18
285,0.7003,0.0,0.912,0.088,2015-06-17
286,0.4466,0.0,0.953,0.047,2015-06-23
287,0.0772,0.0,0.951,0.049,2015-06-24
288,0.0,0.0,1.0,0.0,2015-06-28
289,0.0,0.0,1.0,0.0,2015-06-29
290,-0.9382,0.165,0.744,0.091,2015-07-01
291,0.0,0.0,1.0,0.0,2015-07-02
292,-0.743,0.041,0.928,0.031,2015-07-03
293,-0.4215,0.019,0.981,0.0,2015-07-07
294,-0.9201,0.156,0.74,0.104,2015-07-06
295,-0.8442,0.096,0.893,0.011,2015-07-09
296,0.0,0.0,1.0,0.0,2015-07-14
297,-0.1531,0.081,0.87,0.049,2015-07-15
298,0.0516,0.046,0.916,0.038,2015-07-17
299,-0.4336,0.092,0.844,0.064,2015-07-16
300,0.1779,0.0,0.931,0.069,2015-07-22
301,0.1779,0.0,0.936,0.064,2015-07-21
302,0.1796,0.138,0.731,0.131,2015-07-23
303,0.0,0.0,1.0,0.0,2015-07-26
304,-0.296,0.038,0.962,0.0,2015-07-27
305,-0.7184,0.114,0.849,0.037,2015-07-28
306,0.802,0.0,0.902,0.098,2015-07-29
307,-0.3612,0.089,0.868,0.043,2015-07-30
308,-0.0772,0.121,0.761,0.118,2015-08-01
309,0.7783,0.035,0.874,0.091,2015-08-04
310,-0.1027,0.09,0.8,0.11,2015-08-03
311,0.9584,0.015,0.834,0.15,2015-08-05
312,0.0,0.0,1.0,0.0,2015-08-08
313,0.9379,0.084,0.799,0.116,2015-08-14
314,0.7351,0.0,0.841,0.159,2015-08-13
315,0.5859,0.026,0.92,0.054,2015-08-18
316,0.0,0.0,1.0,0.0,2015-08-17
317,-0.2023,0.085,0.835,0.08,2015-08-19
318,0.8225,0.0,0.879,0.121,2015-08-20
319,-0.7172,0.103,0.853,0.044,2015-08-25
320,-0.9333,0.135,0.865,0.0,2015-08-27
321,0.2023,0.049,0.884,0.067,2015-09-07
322,-0.8979,0.183,0.724,0.093,2015-09-09
323,0.0,0.0,1.0,0.0,2015-09-08
324,0.0,0.0,1.0,0.0,2015-09-10
325,-0.1698,0.118,0.785,0.097,2015-09-11
326,0.0,0.0,1.0,0.0,2015-09-12
327,0.0,0.0,1.0,0.0,2015-09-16
328,0.3818,0.0,0.927,0.073,2015-09-15
329,0.9382,0.0,0.833,0.167,2015-09-17
330,0.0,0.0,1.0,0.0,2015-09-19
331,0.5267,0.0,0.918,0.082,2015-09-18
332,0.4563,0.0,0.946,0.054,2015-09-21
333,0.946,0.02,0.896,0.084,2015-09-22
334,-0.9118,0.156,0.844,0.0,2015-09-24
335,-0.9681,0.157,0.843,0.0,2015-09-23
336,0.0,0.0,1.0,0.0,2015-09-25
337,0.0258,0.0,0.972,0.028,2015-09-29
338,0.296,0.0,0.979,0.021,2015-09-30
339,-0.5423,0.119,0.881,0.0,2015-10-01
340,0.128,0.07,0.849,0.081,2015-10-06
341,0.128,0.063,0.85,0.087,2015-10-07
342,0.7447,0.058,0.846,0.096,2015-10-08
343,0.4118,0.081,0.826,0.094,2015-10-15
344,0.6808,0.0,0.951,0.049,2015-10-14
345,0.836,0.036,0.896,0.068,2015-10-16
346,0.0,0.0,1.0,0.0,2015-10-22
347,-0.8658,0.144,0.841,0.015,2015-10-26
348,0.8074,0.0,0.838,0.162,2015-10-27
349,0.128,0.096,0.786,0.119,2015-10-28
350,0.8074,0.046,0.866,0.088,2015-10-29
351,0.0516,0.0,0.973,0.027,2015-11-02
352,0.3182,0.029,0.88,0.092,2015-11-03
353,-0.9661,0.113,0.858,0.028,2015-11-05
354,0.0,0.0,1.0,0.0,2015-11-04
355,0.3612,0.048,0.884,0.068,2015-11-06
356,0.6908,0.0,0.853,0.147,2015-11-07
357,-0.8225,0.131,0.801,0.068,2015-11-11
358,0.0,0.0,1.0,0.0,2015-11-13
359,0.3612,0.0,0.901,0.099,2015-11-12
360,0.0,0.0,1.0,0.0,2015-11-17
361,-0.7891,0.08,0.872,0.048,2015-11-16
362,0.5267,0.0,0.946,0.054,2015-11-19
363,0.34,0.0,0.937,0.063,2015-11-20
364,-0.4404,0.199,0.712,0.09,2015-11-21
365,0.296,0.0,0.909,0.091,2015-11-24
366,0.5434,0.053,0.862,0.085,2015-11-25
367,0.8442,0.0,0.866,0.134,2015-11-26
368,0.8779,0.0,0.827,0.173,2015-11-30
369,0.743,0.0,0.814,0.186,2015-12-01
370,0.7506,0.0,0.894,0.106,2015-12-02
371,-0.128,0.051,0.949,0.0,2015-12-03
372,-0.323,0.083,0.837,0.08,2015-12-04
373,-0.4588,0.153,0.778,0.069,2015-12-05
374,0.0,0.0,1.0,0.0,2015-12-12
375,0.1027,0.0,0.958,0.042,2015-12-14
376,0.0,0.0,1.0,0.0,2015-12-16
377,0.5719,0.0,0.893,0.107,2015-12-15
378,0.6124,0.0,0.842,0.158,2015-12-22
379,0.9382,0.043,0.875,0.082,2016-01-08
380,-0.4767,0.108,0.892,0.0,2016-01-07
381,0.5318,0.0,0.882,0.118,2016-01-09
382,0.0,0.0,1.0,0.0,2016-01-12
383,-0.8834,0.12,0.818,0.062,2016-01-15
384,0.3612,0.0,0.974,0.026,2016-01-14
385,0.296,0.0,0.912,0.088,2016-01-19
386,-0.86,0.134,0.772,0.094,2016-01-20
387,0.9393,0.025,0.895,0.079,2016-01-21
388,-0.6822,0.096,0.853,0.051,2016-01-22
389,0.902,0.045,0.8,0.155,2016-01-23
390,0.7783,0.0,0.928,0.072,2016-01-28
391,0.1779,0.0,0.943,0.057,2016-01-27
392,-0.4939,0.066,0.89,0.044,2016-02-02
393,0.6249,0.071,0.8,0.129,2016-02-03
394,0.8625,0.043,0.873,0.084,2016-02-04
395,-0.4939,0.05,0.933,0.017,2016-02-06
396,0.4404,0.0,0.925,0.075,2016-02-05
397,-0.4588,0.084,0.87,0.046,2016-02-09
398,-0.9889,0.276,0.657,0.067,2016-02-12
399,0.9222,0.0,0.678,0.322,2016-02-16
400,0.0,0.0,1.0,0.0,2016-02-20
401,-0.0387,0.047,0.91,0.043,2016-02-19
402,0.0,0.0,1.0,0.0,2016-02-21
403,-0.3182,0.027,0.947,0.026,2016-02-22
404,0.0,0.0,1.0,0.0,2016-02-24
405,0.0,0.0,1.0,0.0,2016-03-01
406,0.7943,0.016,0.918,0.066,2016-03-03
407,0.0,0.0,1.0,0.0,2016-03-02
408,-0.2023,0.052,0.911,0.038,2016-03-04
409,-0.3612,0.084,0.862,0.053,2016-03-05
410,-0.5719,0.07,0.874,0.056,2016-03-08
411,-0.7269,0.124,0.823,0.053,2016-03-09
412,0.4019,0.093,0.804,0.103,2016-03-11
413,0.0,0.0,1.0,0.0,2016-03-14
414,-0.4215,0.115,0.781,0.104,2016-03-16
415,0.0,0.0,1.0,0.0,2016-03-17
416,0.3262,0.0,0.984,0.016,2016-03-21
417,0.1027,0.106,0.713,0.182,2016-03-23
418,0.4404,0.049,0.807,0.144,2016-03-22
419,0.9766,0.051,0.811,0.138,2016-03-24
420,-0.3182,0.035,0.934,0.031,2016-03-30
421,0.5423,0.03,0.914,0.056,2016-03-29
422,-0.7184,0.149,0.814,0.036,2016-04-05
423,-0.2023,0.05,0.95,0.0,2016-04-09
424,0.4588,0.0,0.897,0.103,2016-04-08
425,-0.3612,0.117,0.776,0.107,2016-04-12
426,0.2732,0.087,0.792,0.12,2016-04-11
427,0.7964,0.014,0.913,0.073,2016-04-14
428,0.128,0.044,0.896,0.059,2016-04-15
429,0.5267,0.0,0.847,0.153,2016-04-16
430,0.0,0.0,1.0,0.0,2016-04-18
431,0.765,0.032,0.853,0.115,2016-04-19
432,0.4019,0.185,0.601,0.214,2016-04-20
433,0.8402,0.0,0.881,0.119,2016-04-21
434,-0.1027,0.149,0.851,0.0,2016-04-22
435,0.34,0.074,0.833,0.093,2016-04-25
436,0.8519,0.0,0.868,0.132,2016-04-27
437,0.9136,0.033,0.844,0.123,2016-04-28
438,0.0,0.0,1.0,0.0,2016-04-30
439,0.4588,0.0,0.921,0.079,2016-05-03
440,0.6822,0.0,0.895,0.105,2016-05-02
441,0.0,0.0,1.0,0.0,2016-05-04
442,0.0,0.0,1.0,0.0,2016-05-05
443,0.6369,0.061,0.78,0.159,2016-05-06
444,0.6249,0.0,0.922,0.078,2016-05-09
445,-0.5399,0.147,0.853,0.0,2016-05-11
446,0.25,0.051,0.874,0.075,2016-05-12
447,0.0,0.0,1.0,0.0,2016-05-13
448,-0.8176,0.102,0.838,0.06,2016-05-14
449,0.6124,0.021,0.903,0.076,2016-05-17
450,-0.7584,0.11,0.839,0.05,2016-05-16
451,0.7717,0.031,0.861,0.109,2016-05-18
452,0.2732,0.055,0.849,0.096,2016-05-19
453,0.8519,0.028,0.876,0.096,2016-05-20
454,0.34,0.0,0.893,0.107,2016-05-24
455,0.3818,0.0,0.94,0.06,2016-05-26
456,-0.1531,0.04,0.929,0.031,2016-06-01
457,0.6124,0.037,0.84,0.123,2016-05-31
458,0.0,0.0,1.0,0.0,2016-06-02
459,-0.34,0.068,0.902,0.03,2016-06-03
460,0.6705,0.0,0.944,0.056,2016-06-06
461,-0.9678,0.121,0.845,0.034,2016-06-07
462,0.4019,0.0,0.941,0.059,2016-06-08
463,-0.8396,0.137,0.863,0.0,2016-06-09
464,-0.7003,0.045,0.934,0.021,2016-06-11
465,-0.0258,0.153,0.716,0.131,2016-06-12
466,0.743,0.052,0.861,0.087,2016-06-13
467,-0.0601,0.091,0.82,0.09,2016-06-15
468,0.0516,0.075,0.843,0.081,2016-06-16
469,0.0,0.0,1.0,0.0,2016-06-17
470,0.3818,0.0,0.951,0.049,2016-06-23
471,-0.296,0.097,0.845,0.058,2016-06-24
472,-0.8074,0.141,0.832,0.027,2016-06-27
473,-0.7783,0.088,0.855,0.056,2016-06-29
474,0.7906,0.0,0.845,0.155,2016-06-28
475,0.8481,0.041,0.836,0.123,2016-06-30
476,-0.048,0.072,0.857,0.07,2016-07-01
477,0.7506,0.0,0.892,0.108,2016-07-06
478,0.8885,0.0,0.945,0.055,2016-07-08
479,0.5423,0.0,0.877,0.123,2016-07-07
480,-0.4588,0.073,0.927,0.0,2016-07-11
481,-0.25,0.066,0.906,0.028,2016-07-12
482,-0.9195,0.112,0.844,0.044,2016-07-14
483,-0.8591,0.095,0.88,0.025,2016-07-13
484,0.3612,0.0,0.962,0.038,2016-07-15
485,-0.1531,0.113,0.806,0.081,2016-07-16
486,0.9451,0.0,0.84,0.16,2016-07-18
487,0.7717,0.036,0.894,0.07,2016-07-19
488,0.6369,0.0,0.935,0.065,2016-07-20
489,0.9318,0.012,0.898,0.09,2016-07-21
490,-0.4215,0.045,0.92,0.035,2016-07-22
491,-0.9698,0.135,0.851,0.014,2016-07-23
492,-0.4767,0.039,0.938,0.022,2016-07-26
493,0.0,0.0,1.0,0.0,2016-07-25
494,0.7717,0.073,0.831,0.096,2016-07-27
495,-0.296,0.068,0.932,0.0,2016-07-29
496,0.0,0.0,1.0,0.0,2016-07-30
497,-0.8689,0.104,0.896,0.0,2016-08-04
498,-0.7269,0.108,0.892,0.0,2016-08-03
499,0.7906,0.018,0.898,0.084,2016-08-05
500,0.8402,0.0,0.8,0.2,2016-08-08
501,0.8176,0.0,0.817,0.183,2016-08-15
502,0.296,0.109,0.795,0.096,2016-08-17
503,-0.2023,0.036,0.935,0.029,2016-08-19
504,-0.1027,0.052,0.907,0.041,2016-08-20
505,0.4939,0.0,0.938,0.062,2016-08-21
506,0.5994,0.0,0.588,0.412,2016-08-23
507,-0.3818,0.071,0.856,0.073,2016-09-01
508,0.5994,0.016,0.918,0.066,2016-09-02
509,0.296,0.0,0.975,0.025,2016-09-08
510,0.4404,0.0,0.905,0.095,2016-09-09
511,0.0,0.0,1.0,0.0,2016-09-13
512,0.0,0.0,1.0,0.0,2016-09-15
513,0.0772,0.089,0.816,0.096,2016-09-20
514,0.0,0.026,0.947,0.026,2016-09-21
515,0.8689,0.0,0.909,0.091,2016-09-22
516,0.802,0.0,0.879,0.121,2016-09-24
517,-0.1779,0.038,0.93,0.032,2016-09-27
518,-0.1027,0.04,0.931,0.029,2016-09-26
519,0.6486,0.012,0.925,0.063,2016-09-28
520,0.0,0.0,1.0,0.0,2016-10-03
521,0.2732,0.0,0.923,0.077,2016-10-05
522,0.8271,0.02,0.886,0.094,2016-10-06
523,0.34,0.069,0.798,0.133,2016-10-10
524,-0.34,0.068,0.86,0.072,2016-10-13
525,0.0,0.0,1.0,0.0,2016-10-12
526,0.34,0.036,0.879,0.085,2016-10-14
527,0.0,0.0,1.0,0.0,2016-10-17
528,0.9493,0.0,0.856,0.144,2016-10-18
529,0.8591,0.021,0.858,0.121,2016-10-19
530,0.0,0.0,1.0,0.0,2016-10-21
531,0.9081,0.0,0.848,0.152,2016-10-20
532,0.0,0.0,1.0,0.0,2016-10-23
533,-0.7351,0.044,0.956,0.0,2016-10-25
534,-0.3506,0.058,0.886,0.056,2016-11-01
535,0.1027,0.03,0.922,0.048,2016-11-03
